FIPS code,State,State,MSA code ,MSA,County code,Township code,County name
22,Louisiana,LA,2200006,Southwest Louisiana nonmetropolitan area,097,000,St. Landry Parish
22,Louisiana,LA,  29180,"Lafayette, LA",099,000,St. Martin Parish
22,Louisiana,LA,2200006,Southwest Louisiana nonmetropolitan area,101,000,St. Mary Parish
22,Louisiana,LA,  35380,"New Orleans-Metairie, LA",103,000,St. Tammany Parish
22,Louisiana,LA,  25220,"Hammond, LA",105,000,Tangipahoa Parish
22,Louisiana,LA,2200003,Northeast Louisiana nonmetropolitan area,107,000,Tensas Parish
22,Louisiana,LA,  26380,"Houma-Thibodaux, LA",109,000,Terrebonne Parish
22,Louisiana,LA,  33740,"Monroe, LA",111,000,Union Parish
22,Louisiana,LA,  29180,"Lafayette, LA",113,000,Vermilion Parish
22,Louisiana,LA,2200002,Central Louisiana nonmetropolitan area,115,000,Vernon Parish
22,Louisiana,LA,2200006,Southwest Louisiana nonmetropolitan area,117,000,Washington Parish
22,Louisiana,LA,  43340,"Shreveport-Bossier City, LA",119,000,Webster Parish
22,Louisiana,LA,  12940,"Baton Rouge, LA",121,000,West Baton Rouge Parish
22,Louisiana,LA,2200003,Northeast Louisiana nonmetropolitan area,123,000,West Carroll Parish
22,Louisiana,LA,  12940,"Baton Rouge, LA",125,000,West Feliciana Parish
22,Louisiana,LA,2200002,Central Louisiana nonmetropolitan area,127,000,Winn Parish
23,Maine,ME,  74650,"Lewiston-Auburn, ME",001,001,Auburn city
23,Maine,ME,  76750,"Portland-South Portland, ME",001,002,Durham town
23,Maine,ME,  74650,"Lewiston-Auburn, ME",001,003,Greene town
23,Maine,ME,  74650,"Lewiston-Auburn, ME",001,004,Leeds town
23,Maine,ME,  74650,"Lewiston-Auburn, ME",001,005,Lewiston city
23,Maine,ME,  74650,"Lewiston-Auburn, ME",001,006,Lisbon town
23,Maine,ME,2300002,Southwest Maine nonmetropolitan area,001,007,Livermore town
23,Maine,ME,2300002,Southwest Maine nonmetropolitan area,001,008,Livermore Falls town
23,Maine,ME,  74650,"Lewiston-Auburn, ME",001,009,Mechanic Falls town
23,Maine,ME,  74650,"Lewiston-Auburn, ME",001,010,Minot town
23,Maine,ME,  74650,"Lewiston-Auburn, ME",001,011,Poland town
23,Maine,ME,  74650,"Lewiston-Auburn, ME",001,012,Sabattus town
23,Maine,ME,  74650,"Lewiston-Auburn, ME",001,013,Turner town
23,Maine,ME,  74650,"Lewiston-Auburn, ME",001,014,Wales town
23,Maine,ME,2300001,Northeast Maine nonmetropolitan area,003,015,Allagash town
23,Maine,ME,2300001,Northeast Maine nonmetropolitan area,003,016,Amity town
23,Maine,ME,2300001,Northeast Maine nonmetropolitan area,003,017,Ashland town
23,Maine,ME,2300001,Northeast Maine nonmetropolitan area,003,018,Bancroft town
23,Maine,ME,2300001,Northeast Maine nonmetropolitan area,003,019,Benedicta
23,Maine,ME,2300001,Northeast Maine nonmetropolitan area,003,020,Blaine town
23,Maine,ME,2300001,Northeast Maine nonmetropolitan area,003,021,Bridgewater town
23,Maine,ME,2300001,Northeast Maine nonmetropolitan area,003,022,Caribou city
23,Maine,ME,2300001,Northeast Maine nonmetropolitan area,003,023,Cary plantation
23,Maine,ME,2300001,Northeast Maine nonmetropolitan area,003,024,Castle Hill town
23,Maine,ME,2300001,Northeast Maine nonmetropolitan area,003,025,Caswell plantation
23,Maine,ME,2300001,Northeast Maine nonmetropolitan area,003,026,Chapman town
23,Maine,ME,2300001,Northeast Maine nonmetropolitan area,003,027,Crystal town
23,Maine,ME,2300001,Northeast Maine nonmetropolitan area,003,028,Cyr plantation
23,Maine,ME,2300001,Northeast Maine nonmetropolitan area,003,029,Dyer Brook town
23,Maine,ME,2300001,Northeast Maine nonmetropolitan area,003,030,E plantation
23,Maine,ME,2300001,Northeast Maine nonmetropolitan area,003,031,Eagle Lake town
23,Maine,ME,2300001,Northeast Maine nonmetropolitan area,003,032,Easton town
23,Maine,ME,2300001,Northeast Maine nonmetropolitan area,003,033,Fort Fairfield town
23,Maine,ME,2300001,Northeast Maine nonmetropolitan area,003,034,Fort Kent town
23,Maine,ME,2300001,Northeast Maine nonmetropolitan area,003,035,Frenchville town
23,Maine,ME,2300001,Northeast Maine nonmetropolitan area,003,036,Garfield plantation
23,Maine,ME,2300001,Northeast Maine nonmetropolitan area,003,037,Glenwood plantation
23,Maine,ME,2300001,Northeast Maine nonmetropolitan area,003,038,Grand Isle town
23,Maine,ME,2300001,Northeast Maine nonmetropolitan area,003,039,Hamlin plantation
23,Maine,ME,2300001,Northeast Maine nonmetropolitan area,003,040,Hammond town
23,Maine,ME,2300001,Northeast Maine nonmetropolitan area,003,041,Haynesville town
23,Maine,ME,2300001,Northeast Maine nonmetropolitan area,003,042,Hersey town
23,Maine,ME,2300001,Northeast Maine nonmetropolitan area,003,043,Hodgdon town
23,Maine,ME,2300001,Northeast Maine nonmetropolitan area,003,044,Houlton town
23,Maine,ME,2300001,Northeast Maine nonmetropolitan area,003,045,Island Falls town
23,Maine,ME,2300001,Northeast Maine nonmetropolitan area,003,046,Limestone town
23,Maine,ME,2300001,Northeast Maine nonmetropolitan area,003,047,Linneus town
23,Maine,ME,2300001,Northeast Maine nonmetropolitan area,003,048,Littleton town
23,Maine,ME,2300001,Northeast Maine nonmetropolitan area,003,049,Ludlow town
23,Maine,ME,2300001,Northeast Maine nonmetropolitan area,003,050,Macwahoc plantation
23,Maine,ME,2300001,Northeast Maine nonmetropolitan area,003,051,Madawaska town
23,Maine,ME,2300001,Northeast Maine nonmetropolitan area,003,052,Mapleton town
23,Maine,ME,2300001,Northeast Maine nonmetropolitan area,003,053,Mars Hill town
23,Maine,ME,2300001,Northeast Maine nonmetropolitan area,003,054,Masardis town
23,Maine,ME,2300001,Northeast Maine nonmetropolitan area,003,055,Merrill town
23,Maine,ME,2300001,Northeast Maine nonmetropolitan area,003,056,Monticello town
23,Maine,ME,2300001,Northeast Maine nonmetropolitan area,003,057,Moro plantation
23,Maine,ME,2300001,Northeast Maine nonmetropolitan area,003,058,Nashville plantation
23,Maine,ME,2300001,Northeast Maine nonmetropolitan area,003,059,New Canada town
23,Maine,ME,2300001,Northeast Maine nonmetropolitan area,003,060,New Limerick town
23,Maine,ME,2300001,Northeast Maine nonmetropolitan area,003,061,New Sweden town
23,Maine,ME,2300001,Northeast Maine nonmetropolitan area,003,062,Oakfield town
23,Maine,ME,2300001,Northeast Maine nonmetropolitan area,003,063,Orient town
23,Maine,ME,2300001,Northeast Maine nonmetropolitan area,003,064,Oxbow plantation
23,Maine,ME,2300001,Northeast Maine nonmetropolitan area,003,065,Perham town
23,Maine,ME,2300001,Northeast Maine nonmetropolitan area,003,066,Portage Lake town
23,Maine,ME,2300001,Northeast Maine nonmetropolitan area,003,067,Presque Isle city
23,Maine,ME,2300001,Northeast Maine nonmetropolitan area,003,068,Reed plantation
23,Maine,ME,2300001,Northeast Maine nonmetropolitan area,003,069,St. Agatha town
23,Maine,ME,2300001,Northeast Maine nonmetropolitan area,003,070,St. Francis town
23,Maine,ME,2300001,Northeast Maine nonmetropolitan area,003,071,St. John plantation
23,Maine,ME,2300001,Northeast Maine nonmetropolitan area,003,072,Sherman town
23,Maine,ME,2300001,Northeast Maine nonmetropolitan area,003,073,Smyrna town
23,Maine,ME,2300001,Northeast Maine nonmetropolitan area,003,074,Stockholm town
23,Maine,ME,2300001,Northeast Maine nonmetropolitan area,003,075,Van Buren town
23,Maine,ME,2300001,Northeast Maine nonmetropolitan area,003,076,Wade town
23,Maine,ME,2300001,Northeast Maine nonmetropolitan area,003,077,Wallagrass plantation
23,Maine,ME,2300001,Northeast Maine nonmetropolitan area,003,078,Washburn town
23,Maine,ME,2300001,Northeast Maine nonmetropolitan area,003,079,Westfield town
23,Maine,ME,2300001,Northeast Maine nonmetropolitan area,003,080,Westmanland town
23,Maine,ME,2300001,Northeast Maine nonmetropolitan area,003,081,Weston town
23,Maine,ME,2300001,Northeast Maine nonmetropolitan area,003,082,Winterville plantation
23,Maine,ME,2300001,Northeast Maine nonmetropolitan area,003,083,Woodland town
23,Maine,ME,2300001,Northeast Maine nonmetropolitan area,003,084,Big Twenty unorganized territory
23,Maine,ME,2300001,Northeast Maine nonmetropolitan area,003,085,Connor unorganized
23,Maine,ME,2300001,Northeast Maine nonmetropolitan area,003,086,Cox Patent unorganized
23,Maine,ME,2300001,Northeast Maine nonmetropolitan area,003,087,Dudley unorganized
23,Maine,ME,2300001,Northeast Maine nonmetropolitan area,003,088,Forkstown unorganized
23,Maine,ME,2300001,Northeast Maine nonmetropolitan area,003,089,Molunkus unorganized
23,Maine,ME,2300001,Northeast Maine nonmetropolitan area,003,090,North Yarmouth Academy grant unorganized
23,Maine,ME,2300001,Northeast Maine nonmetropolitan area,003,091,St Croix unorganized
23,Maine,ME,2300001,Northeast Maine nonmetropolitan area,003,092,Silver Ridge unorganized
23,Maine,ME,2300001,Northeast Maine nonmetropolitan area,003,093,Squapan unorganized
23,Maine,ME,2300001,Northeast Maine nonmetropolitan area,003,094,Upper Molunkus unorganized
23,Maine,ME,2300001,Northeast Maine nonmetropolitan area,003,095,Webbertown unorganized
23,Maine,ME,2300001,Northeast Maine nonmetropolitan area,003,096,Harvey Siding unorganized
23,Maine,ME,2300001,Northeast Maine nonmetropolitan area,003,097,Bragg Tract unorganized
23,Maine,ME,2300001,Northeast Maine nonmetropolitan area,003,098,Griswold unorganized
23,Maine,ME,2300001,Northeast Maine nonmetropolitan area,003,099,Camp Dana unorganized
23,Maine,ME,2300001,Northeast Maine nonmetropolitan area,003,100,Walker or Colbath unorganized
23,Maine,ME,2300001,Northeast Maine nonmetropolitan area,003,101,Dry Town unorganized
23,Maine,ME,2300001,Northeast Maine nonmetropolitan area,003,102,Clayton Lake unorganized
23,Maine,ME,2300001,Northeast Maine nonmetropolitan area,003,103,Seven Islands unorganized
23,Maine,ME,2300001,Northeast Maine nonmetropolitan area,003,104,Red Point City or Sinclair unorganized
23,Maine,ME,2300001,Northeast Maine nonmetropolitan area,003,105,Guerette or Oullette unorganized
23,Maine,ME,2300001,Northeast Maine nonmetropolitan area,003,107,Central unorganized territory
23,Maine,ME,2300001,Northeast Maine nonmetropolitan area,003,108,Northern unorganized territory
23,Maine,ME,2300001,Northeast Maine nonmetropolitan area,003,109,Southern unorganized territory
23,Maine,ME,  76750,"Portland-South Portland, ME",005,110,Baldwin town
23,Maine,ME,2300002,Southwest Maine nonmetropolitan area,005,111,Bridgton town
23,Maine,ME,2300002,Southwest Maine nonmetropolitan area,005,112,Brunswick town
23,Maine,ME,  76750,"Portland-South Portland, ME",005,113,Cape Elizabeth town
23,Maine,ME,  76750,"Portland-South Portland, ME",005,114,Casco town
23,Maine,ME,  76750,"Portland-South Portland, ME",005,115,Cumberland town
23,Maine,ME,  76750,"Portland-South Portland, ME",005,116,Falmouth town
23,Maine,ME,  76750,"Portland-South Portland, ME",005,117,Freeport town
23,Maine,ME,  76750,"Portland-South Portland, ME",005,118,Gorham town
23,Maine,ME,  76750,"Portland-South Portland, ME",005,119,Gray town
23,Maine,ME,2300002,Southwest Maine nonmetropolitan area,005,120,Harpswell town
23,Maine,ME,2300002,Southwest Maine nonmetropolitan area,005,121,Harrison town
23,Maine,ME,  76750,"Portland-South Portland, ME",005,122,Naples town
23,Maine,ME,  76750,"Portland-South Portland, ME",005,123,New Gloucester town
23,Maine,ME,  76750,"Portland-South Portland, ME",005,124,North Yarmouth town
23,Maine,ME,  76750,"Portland-South Portland, ME",005,125,Long Island town
23,Maine,ME,  76750,"Portland-South Portland, ME",005,126,Portland city
23,Maine,ME,  76750,"Portland-South Portland, ME",005,127,Pownal town
23,Maine,ME,  76750,"Portland-South Portland, ME",005,128,Raymond town
23,Maine,ME,  76750,"Portland-South Portland, ME",005,129,Scarborough town
23,Maine,ME,  76750,"Portland-South Portland, ME",005,130,Sebago town
23,Maine,ME,  76750,"Portland-South Portland, ME",005,131,South Portland city
23,Maine,ME,  76750,"Portland-South Portland, ME",005,132,Standish town
23,Maine,ME,  76750,"Portland-South Portland, ME",005,133,Westbrook city
23,Maine,ME,  76750,"Portland-South Portland, ME",005,134,Windham town
23,Maine,ME,  76750,"Portland-South Portland, ME",005,135,Yarmouth town
23,Maine,ME,  76750,"Portland-South Portland, ME",005,136,Frye Island
23,Maine,ME,  76750,"Portland-South Portland, ME",005,137,Chebeaque Island
23,Maine,ME,2300002,Southwest Maine nonmetropolitan area,007,140,Avon town
23,Maine,ME,2300002,Southwest Maine nonmetropolitan area,007,141,Carrabassett Valley town
23,Maine,ME,2300002,Southwest Maine nonmetropolitan area,007,142,Carthage town
23,Maine,ME,2300002,Southwest Maine nonmetropolitan area,007,143,Chesterville town
23,Maine,ME,2300002,Southwest Maine nonmetropolitan area,007,144,Coplin plantation
23,Maine,ME,2300002,Southwest Maine nonmetropolitan area,007,145,Dallas plantation
23,Maine,ME,2300002,Southwest Maine nonmetropolitan area,007,146,Eustis town
23,Maine,ME,2300002,Southwest Maine nonmetropolitan area,007,147,Farmington town
23,Maine,ME,2300002,Southwest Maine nonmetropolitan area,007,148,Industry town
23,Maine,ME,2300002,Southwest Maine nonmetropolitan area,007,149,Jay town
23,Maine,ME,2300002,Southwest Maine nonmetropolitan area,007,150,Kingfield town
23,Maine,ME,2300002,Southwest Maine nonmetropolitan area,007,151,Madrid town
23,Maine,ME,2300002,Southwest Maine nonmetropolitan area,007,152,New Sharon town
23,Maine,ME,2300002,Southwest Maine nonmetropolitan area,007,153,New Vineyard town
23,Maine,ME,2300002,Southwest Maine nonmetropolitan area,007,154,Phillips town
23,Maine,ME,2300002,Southwest Maine nonmetropolitan area,007,155,Rangeley town
23,Maine,ME,2300002,Southwest Maine nonmetropolitan area,007,156,Rangeley plantation
23,Maine,ME,2300002,Southwest Maine nonmetropolitan area,007,157,Sandy River plantation
23,Maine,ME,2300002,Southwest Maine nonmetropolitan area,007,158,Strong town
23,Maine,ME,2300002,Southwest Maine nonmetropolitan area,007,159,Temple town
23,Maine,ME,2300002,Southwest Maine nonmetropolitan area,007,160,Weld town
23,Maine,ME,2300002,Southwest Maine nonmetropolitan area,007,161,Wilton town
23,Maine,ME,2300002,Southwest Maine nonmetropolitan area,007,162,Alder Stream unorganized
23,Maine,ME,2300002,Southwest Maine nonmetropolitan area,007,163,Beattie unorganized
23,Maine,ME,2300002,Southwest Maine nonmetropolitan area,007,164,Chain of Ponds unorganized
23,Maine,ME,2300002,Southwest Maine nonmetropolitan area,007,165,Coburn Gore unorganized
23,Maine,ME,2300002,Southwest Maine nonmetropolitan area,007,166,Township D unorganized
23,Maine,ME,2300002,Southwest Maine nonmetropolitan area,007,167,Davis unorganized
23,Maine,ME,2300002,Southwest Maine nonmetropolitan area,007,168,Township E unorganized
23,Maine,ME,2300002,Southwest Maine nonmetropolitan area,007,169,Freeman unorganized
23,Maine,ME,2300002,Southwest Maine nonmetropolitan area,007,170,Gorham Gore unorganized
23,Maine,ME,2300002,Southwest Maine nonmetropolitan area,007,171,Jim Pond
23,Maine,ME,2300002,Southwest Maine nonmetropolitan area,007,172,Kibby
23,Maine,ME,2300002,Southwest Maine nonmetropolitan area,007,173,Lang unorganized
23,Maine,ME,2300002,Southwest Maine nonmetropolitan area,007,174,Lowelltown unorganized
23,Maine,ME,2300002,Southwest Maine nonmetropolitan area,007,175,Massachusetts Gore unorganized
23,Maine,ME,2300002,Southwest Maine nonmetropolitan area,007,176,Merrills Strip unorganized
23,Maine,ME,2300002,Southwest Maine nonmetropolitan area,007,177,Mount Abram unorganized
23,Maine,ME,2300002,Southwest Maine nonmetropolitan area,007,178,Perkins unorganized
23,Maine,ME,2300002,Southwest Maine nonmetropolitan area,007,179,Redington unorganized
23,Maine,ME,2300002,Southwest Maine nonmetropolitan area,007,180,Salem unorganized
23,Maine,ME,2300002,Southwest Maine nonmetropolitan area,007,181,Seven Ponds unorganized
23,Maine,ME,2300002,Southwest Maine nonmetropolitan area,007,182,Skinner unorganized
23,Maine,ME,2300002,Southwest Maine nonmetropolitan area,007,183,Stetsontown unorganized
23,Maine,ME,2300002,Southwest Maine nonmetropolitan area,007,184,Bigelow unorganized
23,Maine,ME,2300002,Southwest Maine nonmetropolitan area,007,185,Tim Pond unorganized
23,Maine,ME,2300002,Southwest Maine nonmetropolitan area,007,186,Berlin unorganized
23,Maine,ME,2300002,Southwest Maine nonmetropolitan area,007,187,Washington unorganized
23,Maine,ME,2300002,Southwest Maine nonmetropolitan area,007,188,Wyman unorganized
23,Maine,ME,  70750,"Bangor, ME",009,190,Amherst town
23,Maine,ME,  70750,"Bangor, ME",009,191,Aurora town
23,Maine,ME,2300001,Northeast Maine nonmetropolitan area,009,192,Bar Harbor town
23,Maine,ME,2300001,Northeast Maine nonmetropolitan area,009,193,Blue Hill town
23,Maine,ME,2300001,Northeast Maine nonmetropolitan area,009,194,Brooklin town
23,Maine,ME,2300001,Northeast Maine nonmetropolitan area,009,195,Brooksville town
23,Maine,ME,2300001,Northeast Maine nonmetropolitan area,009,196,Bucksport town
23,Maine,ME,2300001,Northeast Maine nonmetropolitan area,009,197,Castine town
23,Maine,ME,2300001,Northeast Maine nonmetropolitan area,009,198,Cranberry Isles town
23,Maine,ME,  70750,"Bangor, ME",009,199,Dedham town
23,Maine,ME,2300001,Northeast Maine nonmetropolitan area,009,200,Deer Isle town
23,Maine,ME,2300001,Northeast Maine nonmetropolitan area,009,201,Eastbrook town
23,Maine,ME,2300001,Northeast Maine nonmetropolitan area,009,202,Ellsworth city
23,Maine,ME,2300001,Northeast Maine nonmetropolitan area,009,203,Franklin town
23,Maine,ME,2300001,Northeast Maine nonmetropolitan area,009,204,Gouldsboro town
23,Maine,ME,2300001,Northeast Maine nonmetropolitan area,009,205,Great Pond plantation
23,Maine,ME,2300001,Northeast Maine nonmetropolitan area,009,206,Hancock town
23,Maine,ME,2300001,Northeast Maine nonmetropolitan area,009,207,Lamoine town
23,Maine,ME,2300001,Northeast Maine nonmetropolitan area,009,208,Long Island plantation
23,Maine,ME,2300001,Northeast Maine nonmetropolitan area,009,209,Mariaville town
23,Maine,ME,2300001,Northeast Maine nonmetropolitan area,009,210,Mount Desert town
23,Maine,ME,2300001,Northeast Maine nonmetropolitan area,009,211,Orland town
23,Maine,ME,  70750,"Bangor, ME",009,212,Osborn plantation
23,Maine,ME,  70750,"Bangor, ME",009,213,Otis town
23,Maine,ME,2300001,Northeast Maine nonmetropolitan area,009,214,Penobscot town
23,Maine,ME,2300001,Northeast Maine nonmetropolitan area,009,215,Sedgwick town
23,Maine,ME,2300001,Northeast Maine nonmetropolitan area,009,216,Sorrento town
23,Maine,ME,2300001,Northeast Maine nonmetropolitan area,009,217,Southwest Harbor town
23,Maine,ME,2300001,Northeast Maine nonmetropolitan area,009,218,Stonington town
23,Maine,ME,2300001,Northeast Maine nonmetropolitan area,009,219,Sullivan town
23,Maine,ME,2300001,Northeast Maine nonmetropolitan area,009,220,Surry town
23,Maine,ME,2300001,Northeast Maine nonmetropolitan area,009,221,Swans Island town
23,Maine,ME,2300001,Northeast Maine nonmetropolitan area,009,222,Tremont town
23,Maine,ME,2300001,Northeast Maine nonmetropolitan area,009,223,Trenton town
23,Maine,ME,2300001,Northeast Maine nonmetropolitan area,009,224,Verona town
23,Maine,ME,2300001,Northeast Maine nonmetropolitan area,009,225,Waltham town
23,Maine,ME,2300001,Northeast Maine nonmetropolitan area,009,226,Winter Harbor town
23,Maine,ME,2300001,Northeast Maine nonmetropolitan area,009,227,Fletchers Landing unorganized
23,Maine,ME,2300001,Northeast Maine nonmetropolitan area,009,228,Myra unorganized
23,Maine,ME,2300001,Northeast Maine nonmetropolitan area,009,234,East Hancock unorganized
23,Maine,ME,2300002,Southwest Maine nonmetropolitan area,011,235,Albion town
23,Maine,ME,2300002,Southwest Maine nonmetropolitan area,011,236,Augusta city
23,Maine,ME,2300002,Southwest Maine nonmetropolitan area,011,237,Belgrade town
23,Maine,ME,2300002,Southwest Maine nonmetropolitan area,011,238,Benton town
23,Maine,ME,2300002,Southwest Maine nonmetropolitan area,011,239,Chelsea town
23,Maine,ME,2300002,Southwest Maine nonmetropolitan area,011,240,China town
23,Maine,ME,2300002,Southwest Maine nonmetropolitan area,011,241,Clinton town
23,Maine,ME,2300002,Southwest Maine nonmetropolitan area,011,242,Farmingdale town
23,Maine,ME,2300002,Southwest Maine nonmetropolitan area,011,243,Fayette town
23,Maine,ME,2300002,Southwest Maine nonmetropolitan area,011,244,Gardiner city
23,Maine,ME,2300002,Southwest Maine nonmetropolitan area,011,245,Hallowell city
23,Maine,ME,2300002,Southwest Maine nonmetropolitan area,011,246,Litchfield town
23,Maine,ME,2300002,Southwest Maine nonmetropolitan area,011,247,Manchester town
23,Maine,ME,  74650,"Lewiston-Auburn, ME",011,248,Monmouth town
23,Maine,ME,2300002,Southwest Maine nonmetropolitan area,011,249,Mount Vernon town
23,Maine,ME,2300002,Southwest Maine nonmetropolitan area,011,250,Oakland town
23,Maine,ME,2300002,Southwest Maine nonmetropolitan area,011,251,Pittston town
23,Maine,ME,2300002,Southwest Maine nonmetropolitan area,011,252,Randolph town
23,Maine,ME,2300002,Southwest Maine nonmetropolitan area,011,253,Readfield town
23,Maine,ME,2300002,Southwest Maine nonmetropolitan area,011,254,Rome town
23,Maine,ME,2300002,Southwest Maine nonmetropolitan area,011,255,Sidney town
23,Maine,ME,2300002,Southwest Maine nonmetropolitan area,011,256,Vassalboro town
23,Maine,ME,2300002,Southwest Maine nonmetropolitan area,011,257,Vienna town
23,Maine,ME,2300002,Southwest Maine nonmetropolitan area,011,258,Waterville city
23,Maine,ME,2300002,Southwest Maine nonmetropolitan area,011,259,Wayne town
23,Maine,ME,2300002,Southwest Maine nonmetropolitan area,011,260,West Gardiner town
23,Maine,ME,2300002,Southwest Maine nonmetropolitan area,011,261,Windsor town
23,Maine,ME,2300002,Southwest Maine nonmetropolitan area,011,262,Winslow town
23,Maine,ME,2300002,Southwest Maine nonmetropolitan area,011,263,Winthrop town
23,Maine,ME,2300002,Southwest Maine nonmetropolitan area,011,264,Unity unorganized
23,Maine,ME,2300002,Southwest Maine nonmetropolitan area,013,270,Appleton town
23,Maine,ME,2300002,Southwest Maine nonmetropolitan area,013,271,Camden town
23,Maine,ME,2300002,Southwest Maine nonmetropolitan area,013,272,Cushing town
23,Maine,ME,2300002,Southwest Maine nonmetropolitan area,013,273,Friendship town
23,Maine,ME,2300002,Southwest Maine nonmetropolitan area,013,274,Hope town
23,Maine,ME,2300002,Southwest Maine nonmetropolitan area,013,275,Isle au Haut town
23,Maine,ME,2300002,Southwest Maine nonmetropolitan area,013,276,Matinicus Isle plantation
23,Maine,ME,2300002,Southwest Maine nonmetropolitan area,013,277,North Haven town
23,Maine,ME,2300002,Southwest Maine nonmetropolitan area,013,278,Owls Head town
23,Maine,ME,2300002,Southwest Maine nonmetropolitan area,013,279,Rockland city
23,Maine,ME,2300002,Southwest Maine nonmetropolitan area,013,280,Rockport town
23,Maine,ME,2300002,Southwest Maine nonmetropolitan area,013,281,St. George town
23,Maine,ME,2300002,Southwest Maine nonmetropolitan area,013,282,South Thomaston town
23,Maine,ME,2300002,Southwest Maine nonmetropolitan area,013,283,Thomaston town
23,Maine,ME,2300002,Southwest Maine nonmetropolitan area,013,284,Union town
23,Maine,ME,2300002,Southwest Maine nonmetropolitan area,013,285,Vinalhaven town
23,Maine,ME,2300002,Southwest Maine nonmetropolitan area,013,286,Warren town
23,Maine,ME,2300002,Southwest Maine nonmetropolitan area,013,287,Washington town
23,Maine,ME,2300002,Southwest Maine nonmetropolitan area,015,290,Alna town
23,Maine,ME,2300002,Southwest Maine nonmetropolitan area,015,291,Boothbay town
23,Maine,ME,2300002,Southwest Maine nonmetropolitan area,015,292,Boothbay Harbor town
23,Maine,ME,2300002,Southwest Maine nonmetropolitan area,015,293,Bremen town
23,Maine,ME,2300002,Southwest Maine nonmetropolitan area,015,294,Bristol town
23,Maine,ME,2300002,Southwest Maine nonmetropolitan area,015,295,Damariscotta town
23,Maine,ME,2300002,Southwest Maine nonmetropolitan area,015,296,Dresden town
23,Maine,ME,2300002,Southwest Maine nonmetropolitan area,015,297,Edgecomb town
23,Maine,ME,2300002,Southwest Maine nonmetropolitan area,015,298,Jefferson town
23,Maine,ME,2300002,Southwest Maine nonmetropolitan area,015,299,Monhegan plantation
23,Maine,ME,2300002,Southwest Maine nonmetropolitan area,015,300,Newcastle town
23,Maine,ME,2300002,Southwest Maine nonmetropolitan area,015,301,Nobleboro town
23,Maine,ME,2300002,Southwest Maine nonmetropolitan area,015,302,Somerville town
23,Maine,ME,2300002,Southwest Maine nonmetropolitan area,015,303,South Bristol town
23,Maine,ME,2300002,Southwest Maine nonmetropolitan area,015,304,Southport town
23,Maine,ME,2300002,Southwest Maine nonmetropolitan area,015,305,Waldoboro town
23,Maine,ME,2300002,Southwest Maine nonmetropolitan area,015,306,Westport town
23,Maine,ME,2300002,Southwest Maine nonmetropolitan area,015,307,Whitefield town
23,Maine,ME,2300002,Southwest Maine nonmetropolitan area,015,308,Wiscasset town
23,Maine,ME,2300002,Southwest Maine nonmetropolitan area,015,309,Hibberts gore
23,Maine,ME,2300002,Southwest Maine nonmetropolitan area,017,314,Otisfield town
23,Maine,ME,2300002,Southwest Maine nonmetropolitan area,017,315,Andover town
23,Maine,ME,2300002,Southwest Maine nonmetropolitan area,017,316,Bethel town
23,Maine,ME,2300002,Southwest Maine nonmetropolitan area,017,317,Brownfield town
23,Maine,ME,  74650,"Lewiston-Auburn, ME",017,318,Buckfield town
23,Maine,ME,2300002,Southwest Maine nonmetropolitan area,017,319,Byron town
23,Maine,ME,  74650,"Lewiston-Auburn, ME",017,320,Canton town
23,Maine,ME,2300002,Southwest Maine nonmetropolitan area,017,321,Denmark town
23,Maine,ME,2300002,Southwest Maine nonmetropolitan area,017,322,Dixfield town
23,Maine,ME,2300002,Southwest Maine nonmetropolitan area,017,323,Fryeburg town
23,Maine,ME,2300002,Southwest Maine nonmetropolitan area,017,324,Gilead town
23,Maine,ME,2300002,Southwest Maine nonmetropolitan area,017,325,Greenwood town
23,Maine,ME,2300002,Southwest Maine nonmetropolitan area,017,326,Hanover town
23,Maine,ME,  74650,"Lewiston-Auburn, ME",017,327,Hartford town
23,Maine,ME,  74650,"Lewiston-Auburn, ME",017,328,Hebron town
23,Maine,ME,2300002,Southwest Maine nonmetropolitan area,017,329,Hiram town
23,Maine,ME,2300002,Southwest Maine nonmetropolitan area,017,330,Lincoln plantation
23,Maine,ME,2300002,Southwest Maine nonmetropolitan area,017,331,Lovell town
23,Maine,ME,2300002,Southwest Maine nonmetropolitan area,017,332,Magalloway plantation
23,Maine,ME,2300002,Southwest Maine nonmetropolitan area,017,333,Mexico town
23,Maine,ME,2300002,Southwest Maine nonmetropolitan area,017,334,Newry town
23,Maine,ME,2300002,Southwest Maine nonmetropolitan area,017,335,Norway town
23,Maine,ME,2300002,Southwest Maine nonmetropolitan area,017,336,Oxford town
23,Maine,ME,2300002,Southwest Maine nonmetropolitan area,017,337,Paris town
23,Maine,ME,2300002,Southwest Maine nonmetropolitan area,017,338,Peru town
23,Maine,ME,2300002,Southwest Maine nonmetropolitan area,017,339,Porter town
23,Maine,ME,2300002,Southwest Maine nonmetropolitan area,017,340,Roxbury town
23,Maine,ME,2300002,Southwest Maine nonmetropolitan area,017,341,Rumford town
23,Maine,ME,2300002,Southwest Maine nonmetropolitan area,017,342,Stoneham town
23,Maine,ME,2300002,Southwest Maine nonmetropolitan area,017,343,Stow town
23,Maine,ME,2300002,Southwest Maine nonmetropolitan area,017,344,Sumner town
23,Maine,ME,2300002,Southwest Maine nonmetropolitan area,017,345,Sweden town
